tweet,label
RT @SamInfidel: #BernieViolence #DeathByDemocrat #DomesticTerrorists #Liberals #MakeDCListen #LiberalsAreOutOfControl #Anita #Soros 📛😡😱👹⛔️…,y2017
"RT @asamjulian: Keep firing, fake news! 😂😂😂 #CNNMemeWar https://t.co/wJjinrBUbl",y2017
تسهيل إجراءات الحصول على #جواز_السفر السوري #InsideSyriaMC https://t.co/wLvnBF2yFU https://t.co/bQW9JvAvjs,y2017
RT @SamInfidel: Today's Lesson On Islam: #IslamicInvasion😱 #IslamExposed🌎😱 #EducateYourselfOnIslam📚📛 #StopImportingIslam🕌📛🌎 #StopMakingExcu…,y2017
RT @bobfox321: Pelosi names 1st Muslim lawmaker to House intelligence committee! #RT https://t.co/74ot7EBnPm #STOPIslam #TCOT #MakeDCListen…,y2017
"RT @realDonaldTrump: JFK Files are released, long ahead of schedule!",y2017
RT @SamInfidel: Today's Lesson On Islam: #BeWare!!! #IslamIsCANCER #NeverTrustAMoslem #TogetherAgainstExtremism #IslamIsEvil #EvilLosers #S…,y2017
RT @IndianolaMSnews: Plane debris burning near Moorhead after crash. EMT and sheriff's deputy described as C-130. Still trying to clear pat…,y2017
RT @SamInfidel: Today's Lesson On Islam: #BanIslam🕋💣🕌☠️💩🌎📛 #IranDeal❌🚷📛 #EducateYourselfOnIslam📚🌎 #IslamIsTheProblem💣🕌💩 #SayNoToIslam😱🌎❌ #S…,y2017
RT @Nigel_Farage: This is @DiamondandSilk at their very best. Enjoy. https://t.co/qKmEXw3z68,y2017
RT @SamInfidel: Today's Lesson On Islam: #AllahuAkbar☪️💣💩🕌☠️📛 #StopIslamicTerror💣🕌☪️☠️💩 #EducateYourselfOnIslam☪️❌ #BanCAIRNational☪️ #BanI…,y2017
RT @ThatsFoodPorn: Donuts are life 🍩 https://t.co/fSWBQfk0mo,y2017
RT @SamInfidel: Today's Lesson On Islam: #FUCKIslam #FUCKAllah #EndIslam #StopMakingExcusesForIslam #StopImportingEvilLosers #STOPIslam #Ev…,y2017
#Washington bets on #Kurds #Raqqa #InsideSyriaMC #Syria #SAA #SDF https://t.co/u7XVYKn8HF https://t.co/NLkY13gGLN,y2017
@wittwitbarista 😡,y2017
RT @JihadBlock: @IKantEvenToday @EverythingHaram A Muslim wont make a gay cake of any kind. Muslim law forbids it.,y2017
RT @kq5UeLa2co5fBrnJsAn0g0X1xHfEvrb8fYltoxgGyf0=: #NFLBOYCOTT #BoycottAnythingNFL #NFLSuicide #NFLConsequences #CallTheSponsorsOfTheNFL #LiberalHypocrites #LiberalismIsAMent…,y2017
"RT @gotspeed2burn: The #NFL &amp; social justice in the same sentence??? But, but...

#LiberalHypocrites
#NFLBoycott https://t.co/4CQ8A9hAnn",y2017
RT @SamInfidel: #IThinkWeShouldOutlaw..#Islam #EnoughIsEnough❌ #FuckIslamicExtremism☠️#StopImportingIslam🕌💣🕋#StopSendingTaxDollarsToTheMidd…,y2017
RT @LifeAsSoldier: The boys 🇺🇸 https://t.co/Y45j53sOEa,y2017
RT @SamInfidel: Today's Lesson On Islam: #AcidAttacks❌🤢📛👹 #BanShariaLaw😱💩🕌☠️🕋🤢 #CloseALLMosquesNOW☠️🕌 #DeportALLMoslemscumbags #DeathCult🔥👹…,y2017
"RT @JPY_Kurdish: 1/2) Since 9/11, Western leaders still refuse to get real about the threat of Islam. https://t.co/ZnpJMo8Smm",y2017
RT @SamInfidel: Today's Lesson On Islam: #StupidIdiots #IslamIsTheProblem #TimeToBanMoslems #CloseALLMosques #BanTheQuran #BanShariaLaw 🕋💩💣…,y2017
RT @SamInfidel: Today's Lesson On Islam: #NeverBuyHalalFood❌☪️ #BanIslamicTerrorism💀☪️☠️ #Acidattacks🕌☪️🕋📛 #BewareOfIslamicBullShit👩‍💻 #End…,y2017
"RT @CNN: America's longest war trudges on. Afghanistan: 16 years, thousands dead and no clear end in sight https://t.co/PTthRorwBs",y2017
"RT @arieshrc: #Aries do get angry quickly, but most times it's out of frustration.",y2017
"I Know I Tweet To Much, However I believe That Education On This Subject #Islam Needs To Be ""Spot Lighted"" Daily! (EvilHatesLight)  ☪️💩🕌🐍🕋☠️ https://t.co/NptrOC8tJr",y2017
"RT @syria_true: Conclusion:Long mantra ""Assad must go"" by the Western backers &amp;Gulf states in support  of the #HNC opposition in #Geneva re…",y2017
RT @SamInfidel: #MediaGuide #LiberalMedia #Media #Liberals #Idiots #AntiFa #AntifaTerrorist #TexasStrong #ShameOnYou #FakeNews https://t.co…,y2017
RT @SamInfidel: Today's Lesson On Islam: #IslamIsACANCER #EducateYourSelfOnIslam #IslamIsTheProblem #NeverSubmitToIslam #StopImportingIslam…,y2017
RT @SamInfidel: Today's Lesson On Islam: #DeleteIslam🕌💩☠️🕋🌎💣📛 #IslamIsTheProblem❌ #TheQuranIsEvil📚🕌💩☠️ #StopFundingHate👹💀🕌☠️💩 #StopImportin…,y2017
RT @SamInfidel: Today's Lesson On Islam: #CloseALLMosquesNOW🕌💩 #BanShariaLaw📚🕌☠️💩🕋💣 #BanTheQuran❌📚🕋🕌☠️👹 #StopImportingEvilLosers🕌🕋 #StopFun…,y2017
"RT @CollinRugg: Complete list of important ideas that Democrat leaders have proposed over the last 8 months:

1.
2.
3.
4.
5.
6.
7.
8.
9.
10.",y2017
"RT @FreeBeacon: U.S. Counterterror Officials Announce Reward for Help in Capture of Hezbollah Leaders
https://t.co/rd1lzRwgBN",y2017
RT @arieshrc: #Aries will always find a way to make their loved ones happy.,y2017
Inbreeding and Brainwashing,y2017
RT @scrappymas: @patcondell https://t.co/Yq7GZSScqw,y2017
RT @TRobinsonNewEra: Woman stabs her boyfriend after finding him naked on top of 12-year-old daughter https://t.co/68TvRdd4Js,y2017
RT @jonburtonhx: We Must Never Tolerate This. Not In America. Not Anywhere. https://t.co/IJoooNQoW2 We Must Quit Tolerating Islam. #BanIsla…,y2017
@HCDotNet @RampagesRant @InTheYear1611_ @redpillusa @Flewbys @AmericanHotLips @Fuctupmind @Tiffany83_ @SparkleSoup45 @HersheSquirt @michaelbeatty3 @American1765 Excellent,y2017
RT @SamInfidel: Today's Lesson On Islam: #QuranIsTheProblem🕌💀🕋💩 #CloseALLMosquesNOW ☠️🕌 #QuranIsTheProblem🕌💀🕋💩 #CloseALLMosquesNOW☠️🕌 #Cure…,y2017
RT @MsDianaFrances: RT Hard And make all you know aware of this infiltration https://t.co/Ilzkmh4yrf,y2017
RT @SamInfidel: Today's Lesson On Islam: #IslamIsPureEvil☪️🐍🤢💩☠️🕌 #StopImportingIslam☪️❌ #CloseALLMosquesNOW☪️🕌❌ #EducateYourselfOnIslam☪️🐍…,y2017
RT @TeedGirlFromMA: My son sent me this. I think he gets me 🤣🤣 https://t.co/5Di4KsnRRH,y2017
"RT @PeterTownsend7: RT TRobinsonNewEra ""RT HollyHenderson9: Don't worry it's not 'all Muslims'

only 1.036 million in the UK agree wit… htt…",y2017
RT @SamInfidel: Today's Lesson On Islam: #EducateYoueselfOnIslam🕌😱 #TravelBanNow🌎🤢🕋💩☠️ #IslamIsTheProblem🕋💣💩🕌 #QuranIsTheProblem📚👺🔥🌎 #StopI…,y2017
RT @ClayTravis: Ryan Lochte cleared of all criminal charges in Brazil. Chalk up another story where @outkick was 100% right &amp; rest of media…,y2017
RT @TEN_GOP: Germany today vs Poland today https://t.co/YprL5UXfqT,y2017
"RT @Bkakma: @ACTBrigitte Apparently what's good for the right is NOT good for the left. #LindaSarsours gets called out:
 https://t.co/fMhVM…",y2017
RT @SamInfidel: Today's Lesson On Islam: #ThePlan #IslamIsTheProblem #StopMakingExcusesForIslam #IslamIsPureEvil #StopImportingIslam #StopI…,y2017
RT @Rubysayzz: No fighter is smarter than @POTUS! He can hit u in the neck and break your leg! @CNN lost their title - too much #FakenewsCN…,y2017
RT @SamInfidel: #LiberalsAreIdiots #LiberalsSuck #BigGovSucks #DelusionalDemocrat #DeepState #Delusional #Trump #BuildThatWall #Disgraceful…,y2017
RT @kq5UeLa2co5fBrnJsAn0g0X1xHfEvrb8fYltoxgGyf0=: #NFL #NFLBoycott #BoycottAnythingNFL #InternationalCoffeeDay #Millennials #AmericaFirst #NoMoreFans #NoMoreCriminalsAndTrai…,y2017
RT @MPPregent: The US Serves Up Kurdistan to Iran on a Silver Platter https://t.co/LqVySuLtU6 via @tabletmag,y2017
RT @SamInfidel: Today's Lesson On Islam: #Islam #StopImportingIslam #ExposeIslam #IslamProphet #MohammadFU #StopMakingExcusesForIslam #BanS…,y2017
Today's Lesson On Islam: #DeportThemAll☪️🕋☠️🕌💩📛 #StopFundingTerroristMosques #StopImportingIslam☪️☠️🕌📛 #StopImportingMoslems📛☪️ #BanCAIR☪️📛💀 https://t.co/b4QPkZaDHG,y2017
RT @PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=: #StopMakingExcusesForIslam #BanCAIRNational #BanShariaLaw #IslamIsTheProblem #BanTheBurka #DeportALLMoslemsNOW #IslamIsPureE…,y2017
RT @AgendaOfEvil: #Daesh Or #Taliban Which Is The Greater Threat? https://t.co/OcXEMeLfs0,y2017
RT @DRUDGE_REPORT: Gun-Brandishing Teens Threaten to Kill MCDONALDS Workers Over Slow Food... https://t.co/sieRSjjshd,y2017
"RT @ABC: Pres. Trump says he won't pardon Sheriff Joe Arpaio tonight because he doesn't ""want to cause any controversy."" https://t.co/GQCGP…",y2017
WH Aide Drops Memoir About Hidden And Trashy Obama Behavior https://t.co/lrZvdqikcK,y2017
@davidmweissman @deplorableYaYa @LouisFarrakhan @RichardBSpencer Evil little man!,y2017
RT @janicepry: Who’s to blame for this Alinsky disciple? https://t.co/3rJ09SuNBz,y2017
RT @SamInfidel: Today's Lesson On Islam: #IslamIsTheProblem #StopMakingExcusesForIslam #StopImportingMoslemscum #STOPIslam #BanTheQuran #Ba…,y2017
"RT @FLOTUS: .@potus &amp; I enjoyed our visits to #Warsaw &amp; #Hamburg. A lot of work was accomplished, friendships made. Headed home! 🇺🇸 https:/…",y2017
RT @sarnjcx: @TRobinsonNewEra Can we get emails to these people so we can ask WHY YOU ALLOW JIHADIS IN YOUR AREA,y2017
RT @SamInfidel: Today's Lesson On Islam: #IslamExposed☠️🕌#ExposeIslam🔥🕌#BanTheQuran📚🕌💣#MohammadFU🕌☠️💩🕋💣👹#FuckIslam🕌💩🌎☠️💣 #StopImportingIsla…,y2017
RT @SamInfidel: Today's Lesson On Islam: #JihadistLinda👹☠️ #Jihad💩#Islam🕌 #AllahuAkbar 💀#FUCKIslam💩📛 #IslamIsEvil👺 #StopImportingIslam🕌💩📛…,y2017
Today's Lesson On Islam: #Islam #ChildBrides❌💀🕌💩🌎 #Sickos☠️ #IslamIsPureEvil🕌#BanShariaCourts⚖️📚☠️🕋 #EndFGM🚫 #ExposeIslam🕌💩 #EvilDeathCult❌ https://t.co/gv5gJGLKGW,y2017
RT @SamInfidel: Today's Lesson On Islam: #CoalitionOfIslam #IslamIsTheProblem #IslamIsPureEvil #DeathCult #StopImportingIslam #BanIslamSupr…,y2017
@Nosdrachir49 You're wrong👹,y2017
"RT @premillenial: Colin Kaepernick for @Time's Man of the Year. 
#BlackLivesMatterToo #RightToProtest #Resist #TakeAKnee #Indivisible https…",y2017
RT @GIJoeOPS: Regressive #Democrats will never stop using #Racism as a tool 2 garner more control 4 Votes &amp; to Line Their💵Pockets!😡https://…,y2017
"RT @GenRickDeMarco: .@DWStweets your boys the Awan bros were sharing classified intel w/Muslim Brotherhood,or should I say the executive br…",y2017
RT @SamInfidel: Today's Lesson On Islam: #EducateYourselfOnIslam📚#IslamExposed💩😱☠️🕌#MarchAgainstSharia❌ #IslamIsTheProblem 🕋🕌#QuranIsThePro…,y2017
RT @PascalHeyman: Global Coaltion @coalition has brought #ISIS to its knees in #Syria as liberation of #Raqqa is impending https://t.co/AUY…,y2017
RT @SamInfidel: Today's Lesson On Islam: #BanTheQuranAsAHATEBOOK #TheMoslemBrotherhood #ThePlan #BanShariaLaw #CloseALLMosques 🕋💩#StopImpor…,y2017
"RT @NickFury2017: Be smart, be safe, be peaceful, #Phoenix 
Read this to find out how. Do it.💥
https://t.co/Dd7tIlTpl6
#PhoenixRally #peace…",y2017
"So Israel is helping ISIS?
Disgusting. https://t.co/X4BKQK6Yaf",y2017
RT @flyFAYairport: The Fayetteville Regional Airport is honored to serve the nation's airborne troops! Thank you for your service. #Nationa…,y2017
"RT @AJEnglish: Inside al-Aqsa: An unprecedented, 360-degree tour of Jerusalem’s holiest mosque https://t.co/ebdeQAFK9W https://t.co/RMqgUf5…",y2017
RT @leftwant2brite: The systemic failures of a system which has allowed the #hatecrimes of #RapeJihad against schoolkids &amp; white women in O…,y2017
RT @SamInfidel: Today's Lesson On Islam: #IslamExposed🕋☠️💩🕌💣📚 #EducateYourselfOnIslam📚🕌 #StopImportingIslam💣🕌☠️💣 #NeverSubmitToIslam🕌📛😱🕋 #B…,y2017
RT @SamInfidel: Today's Lesson On Islam: #EducateYourselfOnIslam #BanShariaLaw #StopImportingIslam #NoMoreMoslemsRefugees #BanIslamInAmeric…,y2017
RT @CathyTo47590555: #ObamaistheleaderofISIS #obamahastogo #ImpeachObama #ArrestObamaForTreason #Obamaistheworstpresidentever #Obamaisamusl…,y2017
RT @jdcashthesinger: https://t.co/0v4gaiQDGx,y2017
RT @SamInfidel: #BernieViolence #DeathByDemocrat #DomesticTerrorists #FightTheLeft #DeepState #GeorgeSoros #LiberalsAreOutOfControl #Libtar…,y2017
RT @SamInfidel: Today's Lesson On Islam: #EducateYourselfOnIslam🕌💩 #NoMuslimBanEVER👺 #MuslimBan😱 #TravelBan😱 #AmericaWantsJustice✌️🌎 #StopI…,y2017
RT @SamInfidel: Today's Lesson On Islam: #UnHolyQuran📚❌ #BanIslamSupremacyHateCult #DeathCult🕋☠️💩🕌👎💣 #FalseProphetMuhammad👹📛 #FuckIslamicEx…,y2017
"RT @MdKnightBabe: When I see this photo of @realDonaldTrump, I want to cry. You can clearly see his Love for America on his face.
#Maga htt…",y2017
@BethanyJuno @MarcusBrutus_ @junogsp5 ✅,y2017
RT @USFreedomArmy: The U.S. FREEDOM ARMY wishes to thank all our military and veterans for their service. Join our patriots at https://t.co…,y2017
RT @SamInfidel: Today's Lesson On Islam: #EducateYourselfOfIslam💩☪️📚 #IslamExposed☪️👀🌎🐍☠️ #StopMakingExcusesForIslam❌ #StopImportingIslam🕌💩…,y2017
RT @SamInfidel: Today's Lesson On Islam: #BanTheBurka💀🕌 #BanIslam👹 #StopImportingIslam📛💣#ThisIsIslam☪️🕌🕋💀💩 #NoMoreMoslemRefugees👹🕌 #StopIsl…,y2017
"RT @carrieksada: I don't understand what the communist Left has against Dr. Seuss. I love these books 📚 full of 
rhyming verses; especially…",y2017
RT @SamInfidel: Today's Lesson On Islam: #EducateYourselfOnIslam📚🕌 #IslamExposed🌎🕌💩🕋☠️💣 #IslamIsTheProblem🕋☠️💩❌ #StopJihadInvasion📛❌👺 #Stop…,y2017
@Summerbreezeme2 🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷,y2017
"RT @JudicialWatch: NEW: Somali who carried out 2017's Canadian terror attack first entered U.S. via Mexico &amp; was released by Obama DHS.
htt…",y2017
RT @GoldingBF: VIDEO: Allah Wishes Extermination Of The Jews! https://t.co/4v4g8LIvXn,y2017
RT @SamInfidel: Today's Lesson On Islam: #KnowYourEnemy☪️💩🐍#StopImportingIslam☪️🕌#StopIslam☪️❌ #EndIslam🐍#EducateYourselfOnIslam🗣📱📚 #FightB…,y2017
#Iran Delivers 200 Tons of Humanitarian Aid to #Aleppo #InsideSyriaMC https://t.co/klqxIcuDup https://t.co/rCA2qQkXww,y2017
RT @CathyTo47590555: #ObamaLegacy #ObamaScandals #ISISLeader #notmypresident #Liar&amp;Chief #DrainTheSwamp #NeverForget #Obamaistheworstpresid…,y2017
"RT @ACLJ: ""I will not convert. I believe in my religion and Jesus Christ."" Sign our petition to demand #AsiaBibi’s freedom: https://t.co/GH…",y2017
"RT @KathyLittle18: @TheJusticeDept This can not be ignored!  We the People will be watching &amp; waiting for the criminals to be indicted!
#Eq…",y2017
RT @MEL2AUSA: EVEN HILLARY NEEDED HELP TO SCREW AMERICA THIS MUCH‼️#UraniumOne https://t.co/tZJH613EpF,y2017
RT @MONTANANBALLER: @michaelbeatty3 @PoliticalShort Breaking News Bowe Bergdahl expected to plead guilty https://t.co/ustEk2DYD7 #bowebergd…,y2017
RT @SamInfidel: Today's Lesson On Islam: #TogetherAgainstExtremism #StopImportingLosers #StopMakingExcusesForMoslems #IslamIsCANCER #StopIm…,y2017
"RT @kimmieclark1252: #BANTHEMUSLIMBROTHERHOOD
#BANCAIR
These ARE #TERRORIST
In OUR #GOVERMENT https://t.co/xSSkCvrVGD",y2017
"RT @eissolomon11: “We gave a black man the highest price in the Universe (Nobel ) We gave him the Presidency , WE GAVE HIM EVERYTHING- &amp; th…",y2017
"RT @AgendaOfEvil: Australians Against #Halal - ""This Is Australia, We Are Not #Islam https://t.co/nDMtbIaIBY",y2017
RT @SamInfidel: Today's Lesson On Islam: #EuropeIsDone🌎#MulticulturalismFailure🌎👎🕌 #EducateYourselfOnIslam🕌💩 #StopImportingIslam✋️❌🕌💣 #NoMo…,y2017
RT @JaydaBF: VIDEO: This is Sharia Law &amp; How they punish gays! https://t.co/RUTstrOyUH,y2017
"RT @OkmakeReady: @AMike4761 finally somebody that speaks the truth!! #TellItLikeItIs
#DeathCult https://t.co/dT8QSACTsJ",y2017
RT @SamInfidel: Today's Lesson On Islam: #Hypocrisy #UnHolyQuran #Moslemscumbags #BanShariaLaw #IslamIsTheProblem #SayNoToIslam #StopImport…,y2017
RT @USCGSoutheast: #USCG urges mariners in distress along FL Gulf Coast contact @USCG by phone 727-896-6187 during VHF outages. More &gt;&gt; htt…,y2017
RT @drGiorgiaRatta: #FeelGoodTeam expanding! 😍😍😍,y2017
RT @SamInfidel: Today's Lesson On Islam: #SayNoToIslam☪️💩☠️🐍😤🚷 #StopImportingIslam☪️🛑 #StopMakingExcusesForIslam☪️ #EducateYourselfOnIslam📚…,y2017
RT @SamInfidel: Today's Lesson On Islam: #FollowTheFACTS #ExposeIslam #STOPIslam #BanTheQuranAsAHATEBOOK #BanTheQuran #StopImportingIslam🕋😡…,y2017
"RT @TrumpTrain45Pac: .@replouiegohmert Russia warned Bob Mueller of the Boston marathon bombers twice, why didn't he do anything about it h…",y2017
RT @SamInfidel: Today's Lesson On Islam: #StopIslamisation #StopImportingIslam #IslamIsTheProblem #RadicalIslamicTerrorIsReal #IslamIsACANC…,y2017
RT @SamInfidel: Today's Lesson On Islam: #RadicalIslamicTerrorism🕋💀🕌#DeportALLMoslemsNOW🌎☠️ #CloseALLMosquesNOW👹 #IslamIsCANCER💣👺 #StopImpo…,y2017
RT @TPInsidr: Bill Clinton reportedly threw his wife's book into the garbage.... https://t.co/70D100FqTg,y2017
RT @SamInfidel: Today's Lesson On Islam: #MuslimBan🕌💩 #Islam☠️🕌 #StopImportingEvilLosers📛 #TravelBan👍 #IslamIsTheProblem🕋🐷💩🕌 #STOPIslam🌎 #C…,y2017
RT @infowars: Obama’s FBI Spent Millions To Buy Phony Pee-Pee-Gate Dossier https://t.co/ZX9yHiD9z6,y2017
"RT @gmorgenson: Oops, they did it again. More woes at Wells Fargo, this time in car insurance refunds https://t.co/tGJFh4g7KA",y2017
ListenUp👂 #This Is Islam: #RealWarOnWomen☪️🕌💩🕋😱 #BanTheBurka☪️🕌💩🕋🛑 #BanShariaLaw☪️🕌🕋🌏🛑 #StopImportingIslam☪️🚫 #EducateYourselfOnIslam🕌☪️💩 https://t.co/FIKyZp2bUi,y2017
RT @SamInfidel: Today's Lesson On Islam: #FuckIslamicExtremism #Koran #BanTheQuran #CloseALLMosquesNOW #EducateYourselfOnIslam #IslamIsACAN…,y2017
"@It_Aint__ME Leave my homie Carlos alone.
😡",y2017
"RT @TEN_GOP: Please RT &amp; help identify these scumbags who viciously beat kids in Quincy, MA. https://t.co/aj0ImTH7cF",y2017
RT @kq5UeLa2co5fBrnJsAn0g0X1xHfEvrb8fYltoxgGyf0=: Today's Lesson On Islam: #BanShariaLaw☪️🕌🛑 #BanIslam🚫 #STOPIslam☪️🚫 #EducateYourselfOnIslam☪️🕌📚 #StopImportingIslam☪️🛑 #Sto…,y2017
"RT @johnrychlicki: Islam is a cancer to humanity.
#islamisdangerous #SyrianArmy #SyriaCrisis #SyriaTalks #refugeecrisis #MuslimBan #Muslims…",y2017
RT @SamInfidel: Today's Lesson On Islam: #SickOfIslam?🕋🕌💩☠️📛#IslamIsTheProblem👺👹🔥📛 #StopImportingIslam🕋🕌☠️💩 #EducateYourselfOnIslam👺😱 #Depo…,y2017
